task,regime,split,seed,topology_need,collision_sensitivity,support_sensitivity,regime_impact,perception_noise,support_risk,passage_risk,stress,perception_shift,delay,reach_shift,support_cascade,false_alarm_pressure,latency_pressure,v5_change_probability,v5_base_risk
narrow_passage_bin_pick,reachable_component_split_merge,perception_noise_shift,7,0.94000,0.80000,0.22000,0.81000,0.07000,0.42000,0.74000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.56416,0.02088
narrow_passage_bin_pick,reachable_component_split_merge,perception_noise_shift,8,0.94000,0.80000,0.22000,0.81000,0.07000,0.42000,0.74000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.56416,0.02088
narrow_passage_bin_pick,reachable_component_split_merge,perception_noise_shift,9,0.94000,0.80000,0.22000,0.81000,0.07000,0.42000,0.74000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.56416,0.02088
narrow_passage_bin_pick,tool_access_tunnel_blockage,perception_noise_shift,0,0.94000,0.80000,0.22000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53403,0.01858
narrow_passage_bin_pick,tool_access_tunnel_blockage,perception_noise_shift,1,0.94000,0.80000,0.22000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53403,0.01858
narrow_passage_bin_pick,tool_access_tunnel_blockage,perception_noise_shift,2,0.94000,0.80000,0.22000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53403,0.01858
narrow_passage_bin_pick,tool_access_tunnel_blockage,perception_noise_shift,3,0.94000,0.80000,0.22000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53403,0.01858
narrow_passage_bin_pick,tool_access_tunnel_blockage,perception_noise_shift,4,0.94000,0.80000,0.22000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53403,0.01858
narrow_passage_bin_pick,tool_access_tunnel_blockage,perception_noise_shift,5,0.94000,0.80000,0.22000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53403,0.01858
narrow_passage_bin_pick,tool_access_tunnel_blockage,perception_noise_shift,6,0.94000,0.80000,0.22000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53403,0.01858
narrow_passage_bin_pick,tool_access_tunnel_blockage,perception_noise_shift,7,0.94000,0.80000,0.22000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53403,0.01858
narrow_passage_bin_pick,tool_access_tunnel_blockage,perception_noise_shift,8,0.94000,0.80000,0.22000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53403,0.01858
narrow_passage_bin_pick,tool_access_tunnel_blockage,perception_noise_shift,9,0.94000,0.80000,0.22000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53403,0.01858
narrow_passage_bin_pick,kinematic_trap_creation,perception_noise_shift,0,0.94000,0.80000,0.22000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.58138,0.02270
narrow_passage_bin_pick,kinematic_trap_creation,perception_noise_shift,1,0.94000,0.80000,0.22000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.58138,0.02270
narrow_passage_bin_pick,kinematic_trap_creation,perception_noise_shift,2,0.94000,0.80000,0.22000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.58138,0.02270
narrow_passage_bin_pick,kinematic_trap_creation,perception_noise_shift,3,0.94000,0.80000,0.22000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.58138,0.02270
narrow_passage_bin_pick,kinematic_trap_creation,perception_noise_shift,4,0.94000,0.80000,0.22000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.58138,0.02270
narrow_passage_bin_pick,kinematic_trap_creation,perception_noise_shift,5,0.94000,0.80000,0.22000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.58138,0.02270
narrow_passage_bin_pick,kinematic_trap_creation,perception_noise_shift,6,0.94000,0.80000,0.22000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.58138,0.02270
narrow_passage_bin_pick,kinematic_trap_creation,perception_noise_shift,7,0.94000,0.80000,0.22000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.58138,0.02270
narrow_passage_bin_pick,kinematic_trap_creation,perception_noise_shift,8,0.94000,0.80000,0.22000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.58138,0.02270
narrow_passage_bin_pick,kinematic_trap_creation,perception_noise_shift,9,0.94000,0.80000,0.22000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.58138,0.02270
narrow_passage_bin_pick,dynamic_affordance_inversion,perception_noise_shift,0,0.94000,0.80000,0.22000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.56846,0.02134
narrow_passage_bin_pick,dynamic_affordance_inversion,perception_noise_shift,1,0.94000,0.80000,0.22000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.56846,0.02134
narrow_passage_bin_pick,dynamic_affordance_inversion,perception_noise_shift,2,0.94000,0.80000,0.22000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.56846,0.02134
narrow_passage_bin_pick,dynamic_affordance_inversion,perception_noise_shift,3,0.94000,0.80000,0.22000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.56846,0.02134
narrow_passage_bin_pick,dynamic_affordance_inversion,perception_noise_shift,4,0.94000,0.80000,0.22000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.56846,0.02134
narrow_passage_bin_pick,dynamic_affordance_inversion,perception_noise_shift,5,0.94000,0.80000,0.22000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.56846,0.02134
narrow_passage_bin_pick,dynamic_affordance_inversion,perception_noise_shift,6,0.94000,0.80000,0.22000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.56846,0.02134
narrow_passage_bin_pick,dynamic_affordance_inversion,perception_noise_shift,7,0.94000,0.80000,0.22000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.56846,0.02134
narrow_passage_bin_pick,dynamic_affordance_inversion,perception_noise_shift,8,0.94000,0.80000,0.22000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.56846,0.02134
narrow_passage_bin_pick,dynamic_affordance_inversion,perception_noise_shift,9,0.94000,0.80000,0.22000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.56846,0.02134
drawer_occluder_access,passage_closure_opening,perception_noise_shift,0,0.88000,0.59000,0.42000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.52176,0.01640
drawer_occluder_access,passage_closure_opening,perception_noise_shift,1,0.88000,0.59000,0.42000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.52176,0.01640
drawer_occluder_access,passage_closure_opening,perception_noise_shift,2,0.88000,0.59000,0.42000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.52176,0.01640
drawer_occluder_access,passage_closure_opening,perception_noise_shift,3,0.88000,0.59000,0.42000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.52176,0.01640
drawer_occluder_access,passage_closure_opening,perception_noise_shift,4,0.88000,0.59000,0.42000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.52176,0.01640
drawer_occluder_access,passage_closure_opening,perception_noise_shift,5,0.88000,0.59000,0.42000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.52176,0.01640
drawer_occluder_access,passage_closure_opening,perception_noise_shift,6,0.88000,0.59000,0.42000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.52176,0.01640
drawer_occluder_access,passage_closure_opening,perception_noise_shift,7,0.88000,0.59000,0.42000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.52176,0.01640
drawer_occluder_access,passage_closure_opening,perception_noise_shift,8,0.88000,0.59000,0.42000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.52176,0.01640
drawer_occluder_access,passage_closure_opening,perception_noise_shift,9,0.88000,0.59000,0.42000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.52176,0.01640
drawer_occluder_access,support_removal,perception_noise_shift,0,0.88000,0.59000,0.42000,0.83000,0.05000,0.88000,0.20000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54996,0.01938
drawer_occluder_access,support_removal,perception_noise_shift,1,0.88000,0.59000,0.42000,0.83000,0.05000,0.88000,0.20000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54996,0.01938
drawer_occluder_access,support_removal,perception_noise_shift,2,0.88000,0.59000,0.42000,0.83000,0.05000,0.88000,0.20000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54996,0.01938
drawer_occluder_access,support_removal,perception_noise_shift,3,0.88000,0.59000,0.42000,0.83000,0.05000,0.88000,0.20000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54996,0.01938
drawer_occluder_access,support_removal,perception_noise_shift,4,0.88000,0.59000,0.42000,0.83000,0.05000,0.88000,0.20000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54996,0.01938
drawer_occluder_access,support_removal,perception_noise_shift,5,0.88000,0.59000,0.42000,0.83000,0.05000,0.88000,0.20000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54996,0.01938
drawer_occluder_access,support_removal,perception_noise_shift,6,0.88000,0.59000,0.42000,0.83000,0.05000,0.88000,0.20000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54996,0.01938
drawer_occluder_access,support_removal,perception_noise_shift,7,0.88000,0.59000,0.42000,0.83000,0.05000,0.88000,0.20000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54996,0.01938
drawer_occluder_access,support_removal,perception_noise_shift,8,0.88000,0.59000,0.42000,0.83000,0.05000,0.88000,0.20000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54996,0.01938
drawer_occluder_access,support_removal,perception_noise_shift,9,0.88000,0.59000,0.42000,0.83000,0.05000,0.88000,0.20000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54996,0.01938
drawer_occluder_access,occlusion_reveal_hide,perception_noise_shift,0,0.88000,0.59000,0.42000,0.70000,0.17000,0.24000,0.30000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.49758,0.01384
drawer_occluder_access,occlusion_reveal_hide,perception_noise_shift,1,0.88000,0.59000,0.42000,0.70000,0.17000,0.24000,0.30000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.49758,0.01384
drawer_occluder_access,occlusion_reveal_hide,perception_noise_shift,2,0.88000,0.59000,0.42000,0.70000,0.17000,0.24000,0.30000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.49758,0.01384
drawer_occluder_access,occlusion_reveal_hide,perception_noise_shift,3,0.88000,0.59000,0.42000,0.70000,0.17000,0.24000,0.30000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.49758,0.01384
drawer_occluder_access,occlusion_reveal_hide,perception_noise_shift,4,0.88000,0.59000,0.42000,0.70000,0.17000,0.24000,0.30000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.49758,0.01384
drawer_occluder_access,occlusion_reveal_hide,perception_noise_shift,5,0.88000,0.59000,0.42000,0.70000,0.17000,0.24000,0.30000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.49758,0.01384
drawer_occluder_access,occlusion_reveal_hide,perception_noise_shift,6,0.88000,0.59000,0.42000,0.70000,0.17000,0.24000,0.30000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.49758,0.01384
drawer_occluder_access,occlusion_reveal_hide,perception_noise_shift,7,0.88000,0.59000,0.42000,0.70000,0.17000,0.24000,0.30000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.49758,0.01384
drawer_occluder_access,occlusion_reveal_hide,perception_noise_shift,8,0.88000,0.59000,0.42000,0.70000,0.17000,0.24000,0.30000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.49758,0.01384
drawer_occluder_access,occlusion_reveal_hide,perception_noise_shift,9,0.88000,0.59000,0.42000,0.70000,0.17000,0.24000,0.30000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.49758,0.01384
drawer_occluder_access,object_stack_dependency_flip,perception_noise_shift,0,0.88000,0.59000,0.42000,0.79000,0.08000,0.78000,0.24000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53385,0.01768
drawer_occluder_access,object_stack_dependency_flip,perception_noise_shift,1,0.88000,0.59000,0.42000,0.79000,0.08000,0.78000,0.24000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53385,0.01768
drawer_occluder_access,object_stack_dependency_flip,perception_noise_shift,2,0.88000,0.59000,0.42000,0.79000,0.08000,0.78000,0.24000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53385,0.01768
drawer_occluder_access,object_stack_dependency_flip,perception_noise_shift,3,0.88000,0.59000,0.42000,0.79000,0.08000,0.78000,0.24000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53385,0.01768
drawer_occluder_access,object_stack_dependency_flip,perception_noise_shift,4,0.88000,0.59000,0.42000,0.79000,0.08000,0.78000,0.24000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53385,0.01768
drawer_occluder_access,object_stack_dependency_flip,perception_noise_shift,5,0.88000,0.59000,0.42000,0.79000,0.08000,0.78000,0.24000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53385,0.01768
drawer_occluder_access,object_stack_dependency_flip,perception_noise_shift,6,0.88000,0.59000,0.42000,0.79000,0.08000,0.78000,0.24000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53385,0.01768
drawer_occluder_access,object_stack_dependency_flip,perception_noise_shift,7,0.88000,0.59000,0.42000,0.79000,0.08000,0.78000,0.24000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53385,0.01768
drawer_occluder_access,object_stack_dependency_flip,perception_noise_shift,8,0.88000,0.59000,0.42000,0.79000,0.08000,0.78000,0.24000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53385,0.01768
drawer_occluder_access,object_stack_dependency_flip,perception_noise_shift,9,0.88000,0.59000,0.42000,0.79000,0.08000,0.78000,0.24000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.53385,0.01768
drawer_occluder_access,reachable_component_split_merge,perception_noise_shift,0,0.88000,0.59000,0.42000,0.81000,0.07000,0.42000,0.74000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54191,0.01853
drawer_occluder_access,reachable_component_split_merge,perception_noise_shift,1,0.88000,0.59000,0.42000,0.81000,0.07000,0.42000,0.74000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54191,0.01853
drawer_occluder_access,reachable_component_split_merge,perception_noise_shift,2,0.88000,0.59000,0.42000,0.81000,0.07000,0.42000,0.74000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54191,0.01853
drawer_occluder_access,reachable_component_split_merge,perception_noise_shift,3,0.88000,0.59000,0.42000,0.81000,0.07000,0.42000,0.74000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54191,0.01853
drawer_occluder_access,reachable_component_split_merge,perception_noise_shift,4,0.88000,0.59000,0.42000,0.81000,0.07000,0.42000,0.74000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54191,0.01853
drawer_occluder_access,reachable_component_split_merge,perception_noise_shift,5,0.88000,0.59000,0.42000,0.81000,0.07000,0.42000,0.74000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54191,0.01853
drawer_occluder_access,reachable_component_split_merge,perception_noise_shift,6,0.88000,0.59000,0.42000,0.81000,0.07000,0.42000,0.74000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54191,0.01853
drawer_occluder_access,reachable_component_split_merge,perception_noise_shift,7,0.88000,0.59000,0.42000,0.81000,0.07000,0.42000,0.74000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54191,0.01853
drawer_occluder_access,reachable_component_split_merge,perception_noise_shift,8,0.88000,0.59000,0.42000,0.81000,0.07000,0.42000,0.74000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54191,0.01853
drawer_occluder_access,reachable_component_split_merge,perception_noise_shift,9,0.88000,0.59000,0.42000,0.81000,0.07000,0.42000,0.74000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54191,0.01853
drawer_occluder_access,tool_access_tunnel_blockage,perception_noise_shift,0,0.88000,0.59000,0.42000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.51370,0.01555
drawer_occluder_access,tool_access_tunnel_blockage,perception_noise_shift,1,0.88000,0.59000,0.42000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.51370,0.01555
drawer_occluder_access,tool_access_tunnel_blockage,perception_noise_shift,2,0.88000,0.59000,0.42000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.51370,0.01555
drawer_occluder_access,tool_access_tunnel_blockage,perception_noise_shift,3,0.88000,0.59000,0.42000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.51370,0.01555
drawer_occluder_access,tool_access_tunnel_blockage,perception_noise_shift,4,0.88000,0.59000,0.42000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.51370,0.01555
drawer_occluder_access,tool_access_tunnel_blockage,perception_noise_shift,5,0.88000,0.59000,0.42000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.51370,0.01555
drawer_occluder_access,tool_access_tunnel_blockage,perception_noise_shift,6,0.88000,0.59000,0.42000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.51370,0.01555
drawer_occluder_access,tool_access_tunnel_blockage,perception_noise_shift,7,0.88000,0.59000,0.42000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.51370,0.01555
drawer_occluder_access,tool_access_tunnel_blockage,perception_noise_shift,8,0.88000,0.59000,0.42000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.51370,0.01555
drawer_occluder_access,tool_access_tunnel_blockage,perception_noise_shift,9,0.88000,0.59000,0.42000,0.74000,0.10000,0.30000,0.84000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.51370,0.01555
drawer_occluder_access,kinematic_trap_creation,perception_noise_shift,0,0.88000,0.59000,0.42000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.55802,0.02024
drawer_occluder_access,kinematic_trap_creation,perception_noise_shift,1,0.88000,0.59000,0.42000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.55802,0.02024
drawer_occluder_access,kinematic_trap_creation,perception_noise_shift,2,0.88000,0.59000,0.42000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.55802,0.02024
drawer_occluder_access,kinematic_trap_creation,perception_noise_shift,3,0.88000,0.59000,0.42000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.55802,0.02024
drawer_occluder_access,kinematic_trap_creation,perception_noise_shift,4,0.88000,0.59000,0.42000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.55802,0.02024
drawer_occluder_access,kinematic_trap_creation,perception_noise_shift,5,0.88000,0.59000,0.42000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.55802,0.02024
drawer_occluder_access,kinematic_trap_creation,perception_noise_shift,6,0.88000,0.59000,0.42000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.55802,0.02024
drawer_occluder_access,kinematic_trap_creation,perception_noise_shift,7,0.88000,0.59000,0.42000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.55802,0.02024
drawer_occluder_access,kinematic_trap_creation,perception_noise_shift,8,0.88000,0.59000,0.42000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.55802,0.02024
drawer_occluder_access,kinematic_trap_creation,perception_noise_shift,9,0.88000,0.59000,0.42000,0.85000,0.06000,0.36000,0.72000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.55802,0.02024
drawer_occluder_access,dynamic_affordance_inversion,perception_noise_shift,0,0.88000,0.59000,0.42000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54594,0.01896
drawer_occluder_access,dynamic_affordance_inversion,perception_noise_shift,1,0.88000,0.59000,0.42000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54594,0.01896
drawer_occluder_access,dynamic_affordance_inversion,perception_noise_shift,2,0.88000,0.59000,0.42000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54594,0.01896
drawer_occluder_access,dynamic_affordance_inversion,perception_noise_shift,3,0.88000,0.59000,0.42000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54594,0.01896
drawer_occluder_access,dynamic_affordance_inversion,perception_noise_shift,4,0.88000,0.59000,0.42000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54594,0.01896
drawer_occluder_access,dynamic_affordance_inversion,perception_noise_shift,5,0.88000,0.59000,0.42000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54594,0.01896
drawer_occluder_access,dynamic_affordance_inversion,perception_noise_shift,6,0.88000,0.59000,0.42000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54594,0.01896
drawer_occluder_access,dynamic_affordance_inversion,perception_noise_shift,7,0.88000,0.59000,0.42000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54594,0.01896
drawer_occluder_access,dynamic_affordance_inversion,perception_noise_shift,8,0.88000,0.59000,0.42000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54594,0.01896
drawer_occluder_access,dynamic_affordance_inversion,perception_noise_shift,9,0.88000,0.59000,0.42000,0.82000,0.12000,0.58000,0.62000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54594,0.01896
support_dependency_rearrangement,passage_closure_opening,perception_noise_shift,0,0.96000,0.72000,0.90000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54960,0.01975
support_dependency_rearrangement,passage_closure_opening,perception_noise_shift,1,0.96000,0.72000,0.90000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54960,0.01975
support_dependency_rearrangement,passage_closure_opening,perception_noise_shift,2,0.96000,0.72000,0.90000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54960,0.01975
support_dependency_rearrangement,passage_closure_opening,perception_noise_shift,3,0.96000,0.72000,0.90000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54960,0.01975
support_dependency_rearrangement,passage_closure_opening,perception_noise_shift,4,0.96000,0.72000,0.90000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54960,0.01975
support_dependency_rearrangement,passage_closure_opening,perception_noise_shift,5,0.96000,0.72000,0.90000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54960,0.01975
support_dependency_rearrangement,passage_closure_opening,perception_noise_shift,6,0.96000,0.72000,0.90000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54960,0.01975
support_dependency_rearrangement,passage_closure_opening,perception_noise_shift,7,0.96000,0.72000,0.90000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54960,0.01975
support_dependency_rearrangement,passage_closure_opening,perception_noise_shift,8,0.96000,0.72000,0.90000,0.76000,0.06000,0.20000,0.88000,0.46000,0.65000,0.10000,0.10000,0.10000,0.35000,0.15000,0.54960,0.01975
