stress_level,method,seed,rows,success,invalid_plan,collision_trap,support_failure,topology_f1,missed_change_fn,false_topology_alarm,detection_latency,replan_cost,topology_risk_ece,utility,regret
0.33000,neural_tamp_replanner,5,288,0.62153,0.19444,0.09722,0.03125,0.56410,0.54971,0.21368,0.60907,0.19000,0.30641,0.12155,0.29514
0.33000,neural_tamp_replanner,6,288,0.59028,0.21181,0.09375,0.01736,0.52788,0.57738,0.25000,0.60907,0.19000,0.32220,0.08961,0.30903
0.33000,neural_tamp_replanner,7,288,0.61111,0.18403,0.07292,0.03125,0.55749,0.54023,0.28947,0.60907,0.19000,0.29654,0.14641,0.29861
0.33000,neural_tamp_replanner,8,288,0.60764,0.16319,0.08681,0.02083,0.52590,0.59006,0.18898,0.60907,0.19000,0.28791,0.16193,0.29861
0.33000,neural_tamp_replanner,9,288,0.55556,0.23958,0.10069,0.01736,0.47967,0.62893,0.21705,0.60907,0.19000,0.34511,0.02107,0.34028
0.33000,oracle_topology_planner,0,288,0.90625,0.01389,0.01389,0.01042,0.84314,0.25434,0.03478,0.43507,0.20052,0.04774,0.73385,0.00000
0.33000,oracle_topology_planner,1,288,0.92361,0.01042,0.01736,0.00347,0.82105,0.25949,0.07692,0.43507,0.20052,0.03783,0.75371,0.00000
0.33000,oracle_topology_planner,2,288,0.89236,0.01042,0.00347,0.00347,0.86875,0.17751,0.10084,0.43507,0.20052,0.02815,0.73858,0.00000
0.33000,oracle_topology_planner,3,288,0.91319,0.01042,0.00000,0.00347,0.83673,0.25000,0.05645,0.43507,0.20052,0.02597,0.76687,0.00000
0.33000,oracle_topology_planner,4,288,0.90972,0.00694,0.00347,0.01389,0.83959,0.22642,0.08527,0.43507,0.20052,0.03445,0.74892,0.00000
0.33000,oracle_topology_planner,5,288,0.91667,0.03819,0.00694,0.00347,0.85801,0.24064,0.01980,0.43507,0.20052,0.05411,0.73840,0.00000
0.33000,oracle_topology_planner,6,288,0.89931,0.01042,0.01389,0.01042,0.84211,0.24260,0.05882,0.43507,0.20052,0.03792,0.72833,0.00000
0.33000,oracle_topology_planner,7,288,0.90972,0.01736,0.01042,0.01042,0.83502,0.23457,0.08730,0.43507,0.20052,0.04375,0.73399,0.00000
0.33000,oracle_topology_planner,8,288,0.90625,0.00694,0.02431,0.00347,0.84950,0.20126,0.10078,0.43507,0.20052,0.04471,0.72910,0.00000
0.33000,oracle_topology_planner,9,288,0.89583,0.01389,0.01389,0.00694,0.83509,0.26543,0.03175,0.43507,0.20052,0.04441,0.72708,0.00000
0.33000,particle_filter_topology_belief_mpc,0,288,0.63889,0.13194,0.07292,0.01736,0.56727,0.53012,0.25410,0.61047,0.19884,0.23614,0.23597,0.26736
0.33000,particle_filter_topology_belief_mpc,1,288,0.61458,0.16319,0.06597,0.00347,0.62044,0.45860,0.24427,0.61047,0.19884,0.24312,0.20462,0.30903
0.33000,particle_filter_topology_belief_mpc,2,288,0.65278,0.14236,0.06597,0.01736,0.60993,0.50575,0.19298,0.61047,0.19884,0.23867,0.25427,0.23958
0.33000,particle_filter_topology_belief_mpc,3,288,0.65625,0.14583,0.05556,0.01389,0.61479,0.46980,0.20863,0.61047,0.19884,0.22404,0.26674,0.25694
0.33000,particle_filter_topology_belief_mpc,4,288,0.67361,0.17014,0.03819,0.01389,0.65441,0.43312,0.19847,0.61047,0.19884,0.23869,0.28459,0.23611
0.33000,particle_filter_topology_belief_mpc,5,288,0.63889,0.19097,0.02778,0.01389,0.63538,0.43949,0.24427,0.61047,0.19884,0.25136,0.23934,0.27778
0.33000,particle_filter_topology_belief_mpc,6,288,0.62500,0.14236,0.07639,0.02431,0.67820,0.44318,0.13393,0.61047,0.19884,0.24201,0.21056,0.27431
0.33000,particle_filter_topology_belief_mpc,7,288,0.67014,0.15625,0.05208,0.01736,0.65724,0.46243,0.14783,0.61047,0.19884,0.23477,0.27893,0.23958
0.33000,particle_filter_topology_belief_mpc,8,288,0.63889,0.19097,0.03819,0.02431,0.58519,0.52410,0.20492,0.61047,0.19884,0.26144,0.21976,0.26736
0.33000,particle_filter_topology_belief_mpc,9,288,0.67361,0.15278,0.04167,0.01389,0.64394,0.45860,0.16794,0.61047,0.19884,0.23061,0.29924,0.22222
0.33000,proposed_topology_change_detector_v4,0,288,0.75000,0.13889,0.05556,0.01042,0.67616,0.40994,0.19685,0.56487,0.18247,0.21241,0.38493,0.15625
0.33000,proposed_topology_change_detector_v4,1,288,0.73264,0.11806,0.05208,0.02431,0.66667,0.43713,0.17355,0.56487,0.18247,0.19172,0.37961,0.19097
0.33000,proposed_topology_change_detector_v4,2,288,0.68750,0.14583,0.05208,0.00694,0.58868,0.49020,0.25185,0.56487,0.18247,0.22078,0.31819,0.20486
0.33000,proposed_topology_change_detector_v4,3,288,0.70486,0.12153,0.07639,0.01042,0.60317,0.49669,0.18248,0.56487,0.18247,0.21828,0.33024,0.20833
0.33000,proposed_topology_change_detector_v4,4,288,0.70139,0.13889,0.03819,0.02083,0.63504,0.45625,0.21094,0.56487,0.18247,0.21250,0.34583,0.20833
0.33000,proposed_topology_change_detector_v4,5,288,0.74653,0.17708,0.04514,0.00694,0.68000,0.39645,0.24370,0.56487,0.18247,0.23087,0.35934,0.17014
0.33000,proposed_topology_change_detector_v4,6,288,0.70833,0.13542,0.04167,0.01389,0.62676,0.47953,0.20513,0.56487,0.18247,0.21217,0.36090,0.19097
0.33000,proposed_topology_change_detector_v4,7,288,0.68056,0.10764,0.02431,0.02431,0.68990,0.38509,0.21260,0.56487,0.18247,0.17722,0.36840,0.22917
0.33000,proposed_topology_change_detector_v4,8,288,0.71528,0.08681,0.04861,0.01736,0.65918,0.45342,0.14173,0.56487,0.18247,0.16755,0.40545,0.19097
0.33000,proposed_topology_change_detector_v4,9,288,0.70833,0.13542,0.05208,0.01042,0.72664,0.38235,0.11864,0.56487,0.18247,0.20455,0.35777,0.18750
0.33000,risk_aware_robust_replanner,0,288,0.51389,0.22917,0.09375,0.05208,0.43478,0.67066,0.25620,0.62007,0.21822,0.35935,-0.05240,0.39236
0.33000,risk_aware_robust_replanner,1,288,0.53472,0.27778,0.08333,0.05903,0.42678,0.68519,0.20635,0.62007,0.21822,0.38509,-0.06889,0.38889
0.33000,risk_aware_robust_replanner,2,288,0.55556,0.22222,0.09375,0.04861,0.40164,0.70122,0.25000,0.62007,0.21822,0.36143,-0.00049,0.33681
0.33000,risk_aware_robust_replanner,3,288,0.56944,0.24653,0.07639,0.04861,0.41880,0.68387,0.22556,0.62007,0.21822,0.36060,0.01263,0.34375
0.33000,risk_aware_robust_replanner,4,288,0.49306,0.29861,0.08333,0.04514,0.37288,0.73494,0.21311,0.62007,0.21822,0.39964,-0.11577,0.41667
0.33000,risk_aware_robust_replanner,5,288,0.50347,0.30208,0.09028,0.04167,0.39485,0.72289,0.17213,0.62007,0.21822,0.39712,-0.11056,0.41319
0.33000,risk_aware_robust_replanner,6,288,0.52431,0.26736,0.08681,0.07986,0.38532,0.72368,0.17647,0.62007,0.21822,0.40168,-0.09438,0.37500
0.33000,risk_aware_robust_replanner,7,288,0.55903,0.23264,0.07292,0.04861,0.41004,0.70303,0.20325,0.62007,0.21822,0.36237,0.02288,0.35069
0.33000,risk_aware_robust_replanner,8,288,0.55903,0.29861,0.07986,0.04514,0.43200,0.69318,0.17857,0.62007,0.21822,0.38598,-0.04171,0.34722
0.33000,risk_aware_robust_replanner,9,288,0.54167,0.27431,0.09722,0.05208,0.48031,0.62346,0.24603,0.62007,0.21822,0.40009,-0.07185,0.35417
0.33000,risk_calibrated_topology_belief_v5,0,288,0.84375,0.03819,0.01042,0.01736,0.80142,0.28481,0.08462,0.49147,0.19706,0.06931,0.63548,0.06250
0.33000,risk_calibrated_topology_belief_v5,1,288,0.81597,0.04514,0.01736,0.00694,0.76623,0.33333,0.11712,0.49147,0.19706,0.07470,0.60211,0.10764
0.33000,risk_calibrated_topology_belief_v5,2,288,0.78125,0.05903,0.01736,0.01042,0.76429,0.33951,0.08730,0.49147,0.19706,0.08487,0.55180,0.11111
0.33000,risk_calibrated_topology_belief_v5,3,288,0.84028,0.05208,0.01042,0.00694,0.76027,0.35465,0.07759,0.49147,0.19706,0.07726,0.63100,0.07292
0.33000,risk_calibrated_topology_belief_v5,4,288,0.76042,0.06250,0.01736,0.00694,0.72325,0.39506,0.08730,0.49147,0.19706,0.09415,0.53131,0.14931
0.33000,risk_calibrated_topology_belief_v5,5,288,0.80903,0.06944,0.01389,0.00347,0.78594,0.31667,0.09259,0.49147,0.19706,0.09468,0.58194,0.10764
0.33000,risk_calibrated_topology_belief_v5,6,288,0.81597,0.03819,0.00694,0.00694,0.80147,0.31013,0.03846,0.49147,0.19706,0.06406,0.62673,0.08333
0.33000,risk_calibrated_topology_belief_v5,7,288,0.81944,0.05208,0.01042,0.01389,0.79863,0.30357,0.06667,0.49147,0.19706,0.08302,0.60350,0.09028
0.33000,risk_calibrated_topology_belief_v5,8,288,0.83681,0.05556,0.01042,0.01042,0.76703,0.33540,0.08661,0.49147,0.19706,0.08306,0.61933,0.06944
0.33000,risk_calibrated_topology_belief_v5,9,288,0.81250,0.05903,0.02083,0.02083,0.75601,0.36782,0.06140,0.49147,0.19706,0.10727,0.57027,0.08333
0.33000,topological_slam_tamp,0,288,0.59722,0.21528,0.08681,0.03125,0.59516,0.51955,0.22018,0.64027,0.18298,0.33430,0.09002,0.30903
0.33000,topological_slam_tamp,1,288,0.63194,0.20486,0.09722,0.02431,0.57143,0.53086,0.22222,0.64027,0.18298,0.32155,0.12641,0.29167
0.33000,topological_slam_tamp,2,288,0.64931,0.22917,0.07986,0.01042,0.60145,0.48765,0.24603,0.64027,0.18298,0.33670,0.15509,0.24306
0.33000,topological_slam_tamp,3,288,0.58681,0.17708,0.10417,0.01736,0.58394,0.52941,0.20339,0.64027,0.18298,0.30602,0.10877,0.32639
0.33000,topological_slam_tamp,4,288,0.59028,0.20833,0.09375,0.03125,0.56429,0.55114,0.22321,0.64027,0.18298,0.33720,0.08037,0.31944
0.33000,topological_slam_tamp,5,288,0.55208,0.23611,0.10417,0.02778,0.49819,0.57669,0.36000,0.64027,0.18298,0.36747,-0.00609,0.36458
0.33000,topological_slam_tamp,6,288,0.61458,0.20486,0.10417,0.02431,0.61818,0.49102,0.19008,0.64027,0.18298,0.33414,0.10350,0.28472
0.33000,topological_slam_tamp,7,288,0.62500,0.18403,0.11458,0.02431,0.56089,0.53086,0.26190,0.64027,0.18298,0.32651,0.11443,0.28472
0.33000,topological_slam_tamp,8,288,0.55208,0.21528,0.10069,0.02083,0.51880,0.57407,0.27778,0.64027,0.18298,0.33615,0.03159,0.35417
0.33000,topological_slam_tamp,9,288,0.57986,0.24306,0.08333,0.02083,0.59925,0.49045,0.22901,0.64027,0.18298,0.35144,0.05780,0.31597
0.44000,active_view_topology_probe,0,288,0.69097,0.17361,0.07639,0.01736,0.65320,0.44253,0.22807,0.56240,0.28893,0.27617,0.21880,0.21181
0.44000,active_view_topology_probe,1,288,0.69792,0.12153,0.04861,0.01736,0.67742,0.39655,0.27193,0.56240,0.28893,0.21956,0.30682,0.23958
0.44000,active_view_topology_probe,2,288,0.67708,0.14931,0.06250,0.01389,0.64667,0.44886,0.24107,0.56240,0.28893,0.24229,0.24838,0.25347
0.44000,active_view_topology_probe,3,288,0.64583,0.14583,0.08333,0.01042,0.67097,0.44086,0.19608,0.56240,0.28893,0.25469,0.20241,0.26736
0.44000,active_view_topology_probe,4,288,0.63889,0.18056,0.07639,0.01389,0.65132,0.46774,0.18627,0.56240,0.28893,0.27999,0.16814,0.28125
0.44000,active_view_topology_probe,5,288,0.64931,0.19097,0.06944,0.03125,0.71572,0.36686,0.19328,0.56240,0.28893,0.27843,0.15661,0.26042
0.44000,active_view_topology_probe,6,288,0.65625,0.14236,0.08333,0.00694,0.72000,0.38286,0.15044,0.56240,0.28893,0.25579,0.22164,0.24653
0.44000,active_view_topology_probe,7,288,0.62847,0.20139,0.06944,0.01042,0.65724,0.44311,0.19008,0.56240,0.28893,0.28805,0.14775,0.28125
0.44000,active_view_topology_probe,8,288,0.64931,0.12847,0.08333,0.04167,0.64164,0.47486,0.18349,0.56240,0.28893,0.26811,0.18956,0.27431
0.44000,active_view_topology_probe,9,288,0.66319,0.15278,0.04514,0.00694,0.67808,0.38889,0.24603,0.56240,0.28893,0.23094,0.25768,0.27431
0.44000,conformal_topology_risk_filter,0,288,0.46528,0.29167,0.13542,0.06944,0.42105,0.70621,0.16216,0.69400,0.23047,0.42690,-0.23610,0.43750
0.44000,conformal_topology_risk_filter,1,288,0.51042,0.29861,0.12153,0.05556,0.37247,0.73714,0.23009,0.69400,0.23047,0.41176,-0.17062,0.42708
0.44000,conformal_topology_risk_filter,2,288,0.51736,0.23958,0.10417,0.04167,0.42688,0.68966,0.21930,0.69400,0.23047,0.37324,-0.07069,0.41319
0.44000,conformal_topology_risk_filter,3,288,0.48958,0.29167,0.10417,0.05208,0.46473,0.66667,0.14167,0.69400,0.23047,0.40673,-0.15388,0.42361
0.44000,conformal_topology_risk_filter,4,288,0.46528,0.28125,0.11458,0.04167,0.41667,0.70588,0.21782,0.69400,0.23047,0.40620,-0.17350,0.45486
0.44000,conformal_topology_risk_filter,5,288,0.51042,0.26389,0.09375,0.04514,0.48438,0.63529,0.20339,0.69400,0.23047,0.38202,-0.09072,0.39931
0.44000,conformal_topology_risk_filter,6,288,0.56597,0.26042,0.11806,0.03819,0.42975,0.68098,0.21600,0.69400,0.23047,0.39114,-0.05683,0.33681
0.44000,conformal_topology_risk_filter,7,288,0.55903,0.29514,0.09028,0.04861,0.32314,0.77711,0.21311,0.69400,0.23047,0.40072,-0.07235,0.35069
0.44000,conformal_topology_risk_filter,8,288,0.53125,0.30208,0.10764,0.05208,0.39526,0.72376,0.20561,0.69400,0.23047,0.41161,-0.12958,0.39236
0.44000,conformal_topology_risk_filter,9,288,0.43056,0.26736,0.11111,0.05556,0.41702,0.70659,0.15702,0.69400,0.23047,0.39973,-0.20339,0.50694
0.44000,dynamic_scene_graph_transformer_proxy,0,288,0.64583,0.20139,0.06944,0.03819,0.52921,0.56000,0.34513,0.68020,0.18847,0.33984,0.14999,0.25694
0.44000,dynamic_scene_graph_transformer_proxy,1,288,0.57639,0.28819,0.12847,0.04861,0.53480,0.56287,0.27273,0.68020,0.18847,0.40618,-0.08289,0.36111
0.44000,dynamic_scene_graph_transformer_proxy,2,288,0.59028,0.23611,0.10764,0.04514,0.51471,0.58084,0.28926,0.68020,0.18847,0.37332,0.00891,0.34028
0.44000,dynamic_scene_graph_transformer_proxy,3,288,0.55903,0.28472,0.11458,0.05208,0.48120,0.63636,0.23214,0.68020,0.18847,0.41971,-0.07887,0.35417
0.44000,dynamic_scene_graph_transformer_proxy,4,288,0.53472,0.20486,0.11111,0.02431,0.52555,0.54717,0.33333,0.68020,0.18847,0.34515,-0.00442,0.38542
0.44000,dynamic_scene_graph_transformer_proxy,5,288,0.61111,0.23611,0.10417,0.05556,0.51246,0.59091,0.29464,0.68020,0.18847,0.36683,0.02440,0.29861
0.44000,dynamic_scene_graph_transformer_proxy,6,288,0.61111,0.27083,0.10417,0.05556,0.53763,0.57627,0.24324,0.68020,0.18847,0.39774,-0.00484,0.29167
0.44000,dynamic_scene_graph_transformer_proxy,7,288,0.60069,0.19792,0.09375,0.03472,0.47200,0.63580,0.23016,0.68020,0.18847,0.33921,0.08766,0.30903
0.44000,dynamic_scene_graph_transformer_proxy,8,288,0.55903,0.25694,0.12153,0.04167,0.45818,0.65761,0.26923,0.68020,0.18847,0.39958,-0.05147,0.36458
0.44000,dynamic_scene_graph_transformer_proxy,9,288,0.57639,0.22222,0.09722,0.03819,0.55769,0.51124,0.42727,0.68020,0.18847,0.36183,0.02103,0.36111
0.44000,neural_tamp_replanner,0,288,0.58333,0.27083,0.06250,0.02431,0.53901,0.58470,0.21905,0.64960,0.20039,0.35878,0.05392,0.31944
0.44000,neural_tamp_replanner,1,288,0.62500,0.21181,0.07986,0.04167,0.50370,0.60234,0.26496,0.64960,0.20039,0.33454,0.10673,0.31250
0.44000,neural_tamp_replanner,2,288,0.54514,0.22569,0.10764,0.04514,0.53793,0.54913,0.33913,0.64960,0.20039,0.36172,-0.02969,0.38542
0.44000,neural_tamp_replanner,3,288,0.61806,0.24306,0.07986,0.02431,0.53381,0.57865,0.25455,0.64960,0.20039,0.34891,0.09021,0.29514
0.44000,neural_tamp_replanner,4,288,0.57639,0.21875,0.08333,0.03125,0.58537,0.53333,0.21296,0.64960,0.20039,0.34471,0.06312,0.34375
0.44000,neural_tamp_replanner,5,288,0.59028,0.23958,0.08681,0.04514,0.52941,0.58621,0.22807,0.64960,0.20039,0.36684,0.03642,0.31944
0.44000,neural_tamp_replanner,6,288,0.61458,0.26389,0.09722,0.03472,0.53191,0.56897,0.28947,0.64960,0.20039,0.37048,0.03118,0.28819
0.44000,neural_tamp_replanner,7,288,0.65278,0.23264,0.06597,0.01042,0.58621,0.53804,0.20192,0.64960,0.20039,0.32493,0.17114,0.25694
0.44000,neural_tamp_replanner,8,288,0.56250,0.23611,0.07292,0.03472,0.49084,0.62778,0.24074,0.64960,0.20039,0.34908,0.04024,0.36111
0.44000,neural_tamp_replanner,9,288,0.61806,0.25000,0.10069,0.02778,0.56429,0.54070,0.25000,0.64960,0.20039,0.35967,0.05330,0.31944
0.44000,oracle_topology_planner,0,288,0.90278,0.01736,0.00694,0.00347,0.83601,0.22619,0.10833,0.47560,0.21539,0.03961,0.72691,0.00000
0.44000,oracle_topology_planner,1,288,0.93750,0.01389,0.01389,0.00347,0.86550,0.22513,0.03093,0.47560,0.21539,0.04227,0.76250,0.00000
0.44000,oracle_topology_planner,2,288,0.93056,0.02083,0.01042,0.00347,0.86687,0.21348,0.04545,0.47560,0.21539,0.04224,0.75205,0.00000
0.44000,oracle_topology_planner,3,288,0.91319,0.03125,0.01042,0.01042,0.83706,0.25143,0.06195,0.47560,0.21539,0.06120,0.71625,0.00000
0.44000,oracle_topology_planner,4,288,0.92014,0.03472,0.01389,0.00347,0.82569,0.27027,0.06796,0.47560,0.21539,0.06196,0.72285,0.00000
0.44000,oracle_topology_planner,5,288,0.90972,0.02778,0.01389,0.01042,0.80386,0.27326,0.12069,0.47560,0.21539,0.06191,0.70737,0.00000
0.44000,oracle_topology_planner,6,288,0.90278,0.02778,0.02083,0.01042,0.82353,0.25532,0.12000,0.47560,0.21539,0.05770,0.69299,0.00000
0.44000,oracle_topology_planner,7,288,0.90972,0.04514,0.00347,0.00694,0.82119,0.26627,0.07563,0.47560,0.21539,0.06453,0.71066,0.00000
0.44000,oracle_topology_planner,8,288,0.92361,0.03125,0.01389,0.01042,0.82270,0.27950,0.03937,0.47560,0.21539,0.05820,0.72358,0.00000
0.44000,oracle_topology_planner,9,288,0.93750,0.03125,0.00000,0.00000,0.88387,0.16970,0.06504,0.47560,0.21539,0.04226,0.76389,0.00000
0.44000,particle_filter_topology_belief_mpc,0,288,0.65625,0.17014,0.06597,0.02431,0.62543,0.46471,0.25424,0.65100,0.20949,0.27511,0.21016,0.24653
0.44000,particle_filter_topology_belief_mpc,1,288,0.60417,0.17361,0.09375,0.02083,0.57746,0.50602,0.29508,0.65100,0.20949,0.28432,0.11995,0.33333
0.44000,particle_filter_topology_belief_mpc,2,288,0.63194,0.18056,0.09028,0.00694,0.64686,0.42353,0.29661,0.65100,0.20949,0.29600,0.16068,0.29861
0.44000,particle_filter_topology_belief_mpc,3,288,0.64236,0.15972,0.06944,0.01389,0.61736,0.48936,0.27000,0.65100,0.20949,0.27503,0.21463,0.27083
0.44000,particle_filter_topology_belief_mpc,4,288,0.65625,0.17014,0.07639,0.00694,0.65085,0.46067,0.19091,0.65100,0.20949,0.28014,0.22099,0.26389
0.44000,particle_filter_topology_belief_mpc,5,288,0.63889,0.22917,0.06944,0.02083,0.65993,0.46154,0.16038,0.65100,0.20949,0.31034,0.14415,0.27083
0.44000,particle_filter_topology_belief_mpc,6,288,0.61458,0.20139,0.08333,0.01736,0.64686,0.45556,0.23148,0.65100,0.20949,0.29607,0.12752,0.28819
0.44000,particle_filter_topology_belief_mpc,7,288,0.57639,0.21528,0.07292,0.02778,0.60870,0.48148,0.23810,0.65100,0.20949,0.30771,0.07509,0.33333
0.44000,particle_filter_topology_belief_mpc,8,288,0.64236,0.20139,0.10417,0.02083,0.54615,0.55901,0.22047,0.65100,0.20949,0.33128,0.12373,0.28125
0.44000,particle_filter_topology_belief_mpc,9,288,0.68750,0.17708,0.07986,0.01389,0.57249,0.54167,0.20000,0.65100,0.20949,0.28315,0.23213,0.25000
0.44000,proposed_topology_change_detector_v4,0,288,0.67014,0.15972,0.04861,0.03125,0.67974,0.41899,0.21101,0.60540,0.19391,0.24471,0.26412,0.23264
0.44000,proposed_topology_change_detector_v4,1,288,0.68403,0.13889,0.05903,0.01042,0.66212,0.43931,0.20000,0.60540,0.19391,0.22622,0.30665,0.25347
0.44000,proposed_topology_change_detector_v4,2,288,0.66667,0.18750,0.07639,0.00694,0.66879,0.42935,0.24038,0.60540,0.19391,0.28119,0.22381,0.26389
0.44000,proposed_topology_change_detector_v4,3,288,0.75347,0.18403,0.06944,0.01389,0.64234,0.47305,0.15702,0.60540,0.19391,0.26341,0.31905,0.15972
0.44000,proposed_topology_change_detector_v4,4,288,0.67014,0.09375,0.03819,0.01389,0.62667,0.45665,0.28696,0.60540,0.19391,0.18656,0.35179,0.25000
0.44000,proposed_topology_change_detector_v4,5,288,0.67708,0.14583,0.05556,0.01389,0.66026,0.44624,0.22549,0.60540,0.19391,0.22828,0.29381,0.23264
0.44000,proposed_topology_change_detector_v4,6,288,0.66667,0.16319,0.06944,0.01389,0.66019,0.44565,0.22115,0.60540,0.19391,0.24183,0.24953,0.23611
0.44000,proposed_topology_change_detector_v4,7,288,0.69444,0.14236,0.05903,0.01042,0.65176,0.43017,0.29358,0.60540,0.19391,0.22975,0.30815,0.21528
0.44000,proposed_topology_change_detector_v4,8,288,0.74306,0.12153,0.03125,0.01042,0.68000,0.39645,0.24370,0.60540,0.19391,0.19995,0.41315,0.18056
0.44000,proposed_topology_change_detector_v4,9,288,0.68750,0.12500,0.06597,0.01736,0.69231,0.39665,0.22936,0.60540,0.19391,0.22576,0.30610,0.25000
0.44000,risk_aware_robust_replanner,0,288,0.51389,0.30208,0.07292,0.07292,0.42023,0.70968,0.16667,0.66060,0.22966,0.40597,-0.11797,0.38889
0.44000,risk_aware_robust_replanner,1,288,0.50347,0.32292,0.06597,0.06597,0.45977,0.66292,0.20909,0.66060,0.22966,0.41734,-0.13595,0.43403
0.44000,risk_aware_robust_replanner,2,288,0.45139,0.29514,0.09028,0.07986,0.37548,0.73370,0.26923,0.66060,0.22966,0.42921,-0.20974,0.47917
0.44000,risk_aware_robust_replanner,3,288,0.45139,0.31597,0.13194,0.07292,0.43478,0.68085,0.28000,0.66060,0.22966,0.44532,-0.27432,0.46181
0.44000,risk_aware_robust_replanner,4,288,0.42361,0.27083,0.13889,0.06597,0.38247,0.72254,0.26087,0.66060,0.22966,0.43611,-0.26186,0.49653
0.44000,risk_aware_robust_replanner,5,288,0.51736,0.30556,0.14931,0.09028,0.35156,0.73837,0.33621,0.66060,0.22966,0.46034,-0.24526,0.39236
0.44000,risk_aware_robust_replanner,6,288,0.49306,0.26389,0.07639,0.06250,0.46032,0.65476,0.21667,0.66060,0.22966,0.39053,-0.10154,0.40972
0.44000,risk_aware_robust_replanner,7,288,0.50694,0.27083,0.11458,0.07986,0.40625,0.70950,0.22936,0.66060,0.22966,0.40960,-0.15960,0.40278
0.44000,risk_aware_robust_replanner,8,288,0.52083,0.31250,0.11806,0.09375,0.35628,0.74566,0.26087,0.66060,0.22966,0.45392,-0.20734,0.40278
0.44000,risk_aware_robust_replanner,9,288,0.48264,0.32639,0.11111,0.07292,0.33613,0.77143,0.20354,0.66060,0.22966,0.43614,-0.22380,0.45486
0.44000,risk_calibrated_topology_belief_v5,0,288,0.79861,0.09375,0.02431,0.01389,0.79461,0.29341,0.09917,0.53200,0.21035,0.12712,0.51331,0.10417
0.44000,risk_calibrated_topology_belief_v5,1,288,0.83681,0.04167,0.03125,0.02083,0.76221,0.34270,0.10909,0.53200,0.21035,0.09921,0.58501,0.10069
0.44000,risk_calibrated_topology_belief_v5,2,288,0.76736,0.07292,0.01389,0.01736,0.72973,0.38286,0.11504,0.53200,0.21035,0.11159,0.51060,0.16319
0.44000,risk_calibrated_topology_belief_v5,3,288,0.79514,0.10069,0.00694,0.00694,0.79487,0.29143,0.11504,0.53200,0.21035,0.12414,0.53161,0.11806
0.44000,risk_calibrated_topology_belief_v5,4,288,0.81250,0.08681,0.02083,0.01042,0.75325,0.36264,0.09434,0.53200,0.21035,0.12175,0.54303,0.10764
0.44000,risk_calibrated_topology_belief_v5,5,288,0.84722,0.07986,0.01389,0.02778,0.72000,0.40000,0.11111,0.53200,0.21035,0.12045,0.57355,0.06250
0.44000,risk_calibrated_topology_belief_v5,6,288,0.84722,0.06944,0.01736,0.00694,0.74227,0.35714,0.12500,0.53200,0.21035,0.09333,0.59911,0.05556
0.44000,risk_calibrated_topology_belief_v5,7,288,0.79167,0.10417,0.02778,0.02431,0.74564,0.37791,0.06897,0.53200,0.21035,0.14634,0.48369,0.11806
0.44000,risk_calibrated_topology_belief_v5,8,288,0.81250,0.12500,0.02431,0.01389,0.71528,0.41143,0.08850,0.53200,0.21035,0.15468,0.49876,0.11111
0.44000,risk_calibrated_topology_belief_v5,9,288,0.78472,0.07639,0.00694,0.01042,0.75168,0.35632,0.10526,0.53200,0.21035,0.10477,0.54126,0.15278
0.44000,topological_slam_tamp,0,288,0.60069,0.23264,0.10069,0.03125,0.58442,0.54315,0.23077,0.68080,0.19244,0.36857,0.05306,0.30208
0.44000,topological_slam_tamp,1,288,0.57639,0.23264,0.13889,0.03125,0.44186,0.65663,0.28689,0.68080,0.19244,0.37741,-0.02774,0.36111
0.44000,topological_slam_tamp,2,288,0.53819,0.21181,0.11458,0.02083,0.54225,0.56742,0.26364,0.68080,0.19244,0.35157,-0.00107,0.39236
0.44000,topological_slam_tamp,3,288,0.51736,0.26042,0.11806,0.04514,0.54815,0.55689,0.23967,0.68080,0.19244,0.38883,-0.09795,0.39583
0.44000,topological_slam_tamp,4,288,0.58333,0.23611,0.10417,0.04167,0.51986,0.59091,0.25893,0.68080,0.19244,0.36949,0.01212,0.33681
0.44000,topological_slam_tamp,5,288,0.61806,0.26389,0.11806,0.03819,0.57143,0.53143,0.26549,0.68080,0.19244,0.39105,0.00611,0.29167
0.44000,topological_slam_tamp,6,288,0.57292,0.25347,0.07986,0.03125,0.52239,0.59538,0.21739,0.68080,0.19244,0.36465,0.02903,0.32986
0.44000,topological_slam_tamp,7,288,0.62153,0.20833,0.10069,0.03472,0.53061,0.54913,0.37391,0.68080,0.19244,0.33630,0.07959,0.28819
0.44000,topological_slam_tamp,8,288,0.53819,0.27431,0.12500,0.04514,0.46154,0.65116,0.24138,0.68080,0.19244,0.40691,-0.09836,0.38542
0.44000,topological_slam_tamp,9,288,0.59028,0.20833,0.09722,0.01042,0.53821,0.56216,0.33981,0.68080,0.19244,0.33888,0.08320,0.34722
0.56000,active_view_topology_probe,0,288,0.63889,0.27083,0.06597,0.01736,0.63291,0.48454,0.23404,0.60662,0.30227,0.34508,0.07950,0.27083
0.56000,active_view_topology_probe,1,288,0.68056,0.22222,0.09375,0.00694,0.61972,0.47929,0.22689,0.60662,0.30227,0.32198,0.14043,0.24306
0.56000,active_view_topology_probe,2,288,0.62153,0.17014,0.09375,0.01736,0.69486,0.37838,0.30097,0.60662,0.30227,0.29184,0.11745,0.27778
